Zip Code,SizeRank,MsaName,2019 Average Rental Price,Total Occupied Housing Units %,Total Vacant Housing Units %,Vacancy Rate,Rental Vacancy Rate %,1 Unit_Detached %,Total 1Unit attached ,1 Unit_Attached %,2 Units %,3 to 4 Units %,5 to 9 units % ,15 to 19 units % ,20 or more units % ,Total population,Median age (years),Sex ratio (males per 100 females),Under 5 years (%),5 to 9 years (%),10 to 14 years (%),15 to 19 years (%),20 to 24 years (%),25 to 29 years (%),30 to 34 years (%),35 to 39 years (%),40 to 44 years (%),45 to 49 years (%),50 to 54 years (%),55 to 59 years (%),60 to 64 years (%),65 to 69 years (%),70 to 74 years (%),75 to 79 years (%),80 to 84 years (%),85 years and over (%),Median household income in the past 12 months (2019 inflation-adjusted $),Below the poverty level in the past 12 months (% population 20-64 years),Disability (% population 20-64 years),Labor Force Participation Rate (16+ years old),Labor Force Participation Rate (% population 20-64 years old),Employment/Population Ratio (16+ years old),Employment/Population Ratio (20-64 years old),Unemployment rate (16+ years old),White (% of population 16+),Black (% of population 16+),American Indian and Alaska Native (% of population 16+),Asian (% of population 16+),Native Hawaiian and Other Pacific Islander (% of population 16+),Other race (% of population 16+),Two or more races (% of population 16+),Hispanic (% of population 16+),White not Hispanic (% of population 16+),Less than high school graduate (% population 25-64),High school graduate (% population 25-64),Some college or associate's degree (% population 25-64),Bachelor's degree or higher (% population 25-64),Total in Labor Force (% of Sample Population),Total Not in Labor Force (% of Sample Population),Total in Labor Force and Employed (% of Sample Population),"Total in Labor Force, Employed, and With Health Insurance (% of Sample Population)","Total in Labor Force, Employed, and With Health Insurance  - Private Health Insurance  (% of Sample Population)","Total in Labor Force, Employed, and With Health Insurance  - Public Health Insurance (% of Sample Population)","Total in Labor Force, Employed, and With No Health Insurance (% of Sample Population)",Total in Labor Force and Unemployed  (% of Sample Population),"Total in Labor Force, Unemployed, and With Health Insurance (% of Sample Population)","Total in Labor Force, Unemployed, and With Health Insurance - Private Health Insurance (% of Sample Population)","Total in Labor Force, Unemployed, and With Health Insurance - Public Health Insurance (% of Sample Population) ","Total in Labor Force, Unemployed, and With No Health Insurance (% of Sample Population)",Total Not in Labor Force (% of Sample Population),Total Not in Labor Force and With Health Insurance (% of Sample Population),Total Not in Labor Force and With Health Insurance - Private Health Insurance (% of Sample Population),Total Not in Labor Force and With Health Insurance - Public Health Insurance (% of Sample Population),Total Not in Labor Force and With No Health Insurance (% of Sample Population),Total Population 18 to 24 Years Old,Less than high school graduate - Ages 18 to 24,High school graduate (includes equivalency) - Ages 18 to 24,Some college or associate's degree - Ages 18 to 24,Bachelor's degree or higher - Ages 18 to 24,Total Population 25 Years Old and Over,Less than 9th grade - Ages 25+,"9th to 12th grade, no diploma - Ages 25+",High school graduate (includes equivalency) - Ages 25+,0
7307,1776,"New York, NY",1294.166667,92.5,7.5,2.2,3.4,9.8,858,5.1,29.9,20.6,15.2,8.4,10.8,41411,34.3,101.2,8.5,5.9,4.1,3.6,7.2,10.7,11.1,8.9,6.4,6.1,5.5,5.5,5.5,4.2,3.2,1.9,0.8,0.9,63281,13.43030391,8.373637479,67.7,77,64.6,73.3,4.4,48.88231427,8.72033949,0.747116132,23.02611918,0,16.06299683,2.5611141,41.50678381,27.70605463,12.86379275,22.45294475,21.12932605,43.55393645,76.62704947,23.37295053,73.06866185,60.82909716,53.99155151,8.276652109,12.23956469,3.558387628,2.466528245,1.163456719,1.385408463,1.091859383,23.37295053,18.36113697,11.58444906,7.3494666,5.011813561,76.62704947,23.37295053,73.06866185,60.82909716,53.99155151,8.276652109,12.23956469,3.558387628,2.466528245,
89015,1781,"Las Vegas, NV",1612.583333,89,11,3.5,8.9,70.2,691,4.2,1.5,3.4,7.9,3.1,6.4,42387,41.2,98.4,5.9,6.4,5.7,6.5,5,6,7.4,5.5,6.1,6.8,6.9,7.8,6.3,5.7,4.3,3.7,2,1.9,56569,12.89625066,15.12790176,58.1,73.3,52.1,66.2,9.9,81.17278529,6.323555243,0.761168687,2.429884654,1.103694596,4.903682885,3.305228643,17.83769542,69.09655132,11.02918175,37.1810341,35.72864995,16.0611342,75.50707205,24.49292795,68.48065038,60.69517608,54.87577253,8.084117964,7.785474304,7.026421668,5.321664109,3.127462773,2.492844996,1.704757559,24.49292795,21.07511718,11.17425028,11.9747812,3.417810776,75.50707205,24.49292795,68.48065038,60.69517608,54.87577253,8.084117964,7.785474304,7.026421668,5.321664109,
27704,1783,"Durham, NC",1388.291667,93.6,6.4,0.4,5,67.8,647,4,2.9,3.4,9.1,5.8,5.2,40392,34.6,85,7.2,7.6,8.6,5.6,4.6,8.4,8.8,8.8,5.9,7.1,6.3,5.6,5.2,3.4,2.5,2,1.3,1.3,48281,16.27916496,11.19115841,69.6,81,65.9,77.2,5.3,39.15448439,52.71961017,0.200842882,1.139207164,0,4.797181615,1.988673778,14.51007507,30.01119452,17.30598866,26.03649894,25.8416017,30.8159107,81.22847535,18.77152465,77.18487906,62.48126089,58.55516389,6.786596977,14.70361817,4.043596289,2.921275475,1.665248572,1.543697581,1.122320814,18.77152465,11.99708278,6.259876018,7.212025445,6.774441878,81.22847535,18.77152465,77.18487906,62.48126089,58.55516389,6.786596977,14.70361817,4.043596289,2.921275475,
8902,1784,"New York, NY",1607.708333,95.3,4.7,1.6,3.4,36.6,2763,18.2,6,8,7.3,12.6,8.5,40985,37.2,97.2,6.6,6.7,5.4,6.7,4.3,8,7.6,9.7,6.8,6.3,8,7,4.4,4.5,2.9,2.3,1.7,1.3,96389,5.732634648,4.775225562,69.9,83.6,66.4,79.9,4.8,47.5008366,19.19016762,0.651029783,24.47141858,0,6.641112227,1.545435186,17.67819659,37.71713669,7.176425759,20.098226,19.39963589,53.32571235,84.80203328,15.19796672,81.17231246,75.27103769,69.98927763,6.469163258,5.901274771,3.629720821,2.990349867,2.239783964,0.88558834,0.639370954,15.19796672,14.25280966,9.650133037,5.126881379,0.945157063,84.80203328,15.19796672,81.17231246,75.27103769,69.98927763,6.469163258,5.901274771,3.629720821,2.990349867,
94040,1785,"San Jose, CA",2597.083333,93.5,6.5,0.2,5.8,30.5,1175,7.5,1.8,3.9,4.3,8.9,41.4,36526,34.6,110.4,6.8,7.3,5.7,4.3,5.7,10.2,10.8,8.3,8.1,6.8,6.2,4.5,4.5,2.9,2.5,1.9,1.1,2.4,139278,6.907576459,5.258508266,72.6,83.3,70.3,80.7,3.1,52.31507038,1.22481369,0.317416506,35.55064863,0.248412917,7.559343086,2.784294783,16.35730058,44.1691968,7.426199262,7.043357934,12.30627306,73.22416974,82.98244883,17.01755117,80.43106683,75.23658648,72.91032643,3.501896861,5.194480344,2.551381999,2.334597907,1.796806604,0.633676575,0.216784091,17.01755117,15.29995414,11.58127319,4.4148914,1.717597032,82.98244883,17.01755117,80.43106683,75.23658648,72.91032643,3.501896861,5.194480344,2.551381999,2.334597907,
76210,1786,"Dallas-Fort Worth, TX",2536.666667,96.1,3.9,0,6.8,78.3,111,0.7,0.3,2.5,5,3.3,4.3,45474,37.3,98,5.3,6.8,6.8,7,7.2,7.5,6.3,8,7.1,7.6,7,6.9,4.3,4.2,3.4,1.9,1.2,1.5,95499,6.679457116,6.29219072,70.9,83.4,68.4,81.1,3.6,82.93077007,7.878738087,0.714755176,2.828896922,0.098586921,2.798773141,2.74947968,18.20024099,68.24131887,8.220059519,16.30338615,35.16850318,40.30805115,84.01464737,15.98535263,81.30347523,72.83194254,71.36016337,3.021020387,8.471532693,2.711172142,1.862610471,1.771064399,0.2535122,0.84856167,15.98535263,12.72490405,10.92567163,3.080877434,3.260448576,84.01464737,15.98535263,81.30347523,72.83194254,71.36016337,3.021020387,8.471532693,2.711172142,1.862610471,
37207,1787,"Nashville, TN",1649.416667,90.6,9.4,0.5,5.3,67.8,614,3.7,8.8,2.8,3.5,3.6,2.5,39544,34.6,82.4,7.8,7,7.7,6.6,5.6,8.5,7.4,6.9,6.3,6.5,6.6,6.6,4.8,4.3,2.8,2,1.3,1.3,42973,21.47951992,16.6104301,67.1,79.2,61.7,73.5,8,28.96900696,66.88638104,0.226372383,1.198442025,0,2.230433769,0.489363827,6.687972303,24.3783082,14.96698113,33.91981132,29.5990566,21.51415094,79.0392462,20.9607538,73.3479157,60.63601565,53.59020738,9.641189585,12.71190005,5.691330501,3.75636226,0.694064695,3.125394355,1.934968241,20.9607538,16.69120431,5.792285366,12.12720313,4.269549489,79.0392462,20.9607538,73.3479157,60.63601565,53.59020738,9.641189585,12.71190005,5.691330501,3.75636226,
85086,1789,"Phoenix, AZ",1521.708333,89.6,10.4,1.9,4.6,88.9,347,2.1,0.3,0.5,1.1,1.2,1.8,42179,44.4,92,4.1,6.7,7.2,7.3,3.8,2.8,5.2,6,8.1,7.8,8.9,7.1,7.4,6.2,5.7,2.6,2.1,0.9,101856,4.053717981,6.673298516,62.8,76.9,60.3,74.4,3.9,91.25275371,2.402702306,1.113232486,2.173593773,0.226171244,1.747686885,1.083859598,8.438830959,84.86708768,3.197016118,16.2026553,36.43710315,44.16322543,80.56594154,19.43405846,77.90618627,73.03704963,70.81492182,4.274303195,4.869136642,2.659755269,2.098912305,1.78450034,0.488613188,0.560842964,19.43405846,18.14242012,15.07902787,4.248810333,1.291638341,80.56594154,19.43405846,77.90618627,73.03704963,70.81492182,4.274303195,4.869136642,2.659755269,2.098912305,
30084,1791,"Atlanta, GA",1569,93.4,6.6,1.1,2.5,63.3,1388,9.2,1.9,3.9,7.1,6.5,6.6,38374,40.4,97.7,6.2,5.8,6.2,4.5,5.3,6.8,7.5,7,7.4,7.9,8,7.4,6.2,4.5,3,2.2,1.7,2.3,68938,10.82298964,6.427430257,69.2,81.9,66.5,78.8,4,54.41280453,24.17239828,0.340682651,12.78845536,0,6.350838851,1.934820338,19.48319085,43.00314971,17.42414086,16.04772758,23.23367744,43.29445413,81.93089431,18.06910569,78.84552846,61.78455285,60.35772358,2.227642276,17.06097561,3.085365854,1.898373984,1.422764228,0.475609756,1.18699187,18.06910569,12.07723577,7.955284553,5.134146341,5.991869919,81.93089431,18.06910569,78.84552846,61.78455285,60.35772358,2.227642276,17.06097561,3.085365854,1.898373984,
80126,1792,"Denver, CO",1982.75,97.9,2.1,0.9,3.9,79.2,1237,7.9,0.1,3.6,4.5,2.3,2.4,43356,40.3,96.8,5.3,7.2,9.1,8.6,4.8,3.3,4.5,6.8,8.4,8.8,8,8.2,6.2,4.1,3.1,1.6,1,1.2,128994,2.931264206,5.839015597,72,82.8,69.9,80.8,2.9,88.99996971,1.105759035,0.487745766,6.367960253,0,1.078493744,1.960071496,7.940258717,82.36541549,1.024196646,8.014338753,24.24785559,66.71360901,82.69008105,17.30991895,80.70243149,78.7032034,75.10613663,4.751061366,1.999228097,1.987649556,1.725202624,1.416441528,0.343496719,0.262446932,17.30991895,16.93168661,15.24507912,2.574295639,0.378232343,82.69008105,17.30991895,80.70243149,78.7032034,75.10613663,4.751061366,1.999228097,1.987649556,1.725202624,
10026,1793,"New York, NY",2608.625,90.5,9.5,2,4.7,0.7,138,0.8,2.7,5,5.9,17.3,67.2,38585,35.6,88.7,5.6,5.2,5,4.3,6.7,12.1,10.2,7.3,7.2,6.9,7.8,5.6,4.9,4,2.2,1.6,1.3,1.9,59691,19.05570012,7.900592073,66,76.6,62,72,6.2,28.99206894,51.25210766,0.231062262,6.663336039,0.106163742,8.639855118,4.115406232,20.54580653,21.50128021,13.71311544,18.67006604,18.8539664,48.76285213,76.84440922,23.15559078,72.21027209,67.61764595,56.45873429,12.73255595,4.592626137,4.634137137,4.283180497,1.434016378,2.996339485,0.35095664,23.15559078,21.1970263,7.377636892,14.87603306,1.958564474,76.84440922,23.15559078,72.21027209,67.61764595,56.45873429,12.73255595,4.592626137,4.634137137,4.283180497,
85033,1793,"Phoenix, AZ",1933.625,94.9,5.1,1.4,2.5,71.6,628,3.7,1.4,4.4,7.5,5.3,5.4,64832,26.2,97.4,9.7,9.7,9,9.6,9.8,8,6.8,6.2,6.5,5.4,5.3,4.3,3.7,2,1.6,1.4,0.6,0.5,42603,23.30704754,10.64023381,65.1,74.6,60.4,70.3,7.1,55.9538315,5.272602406,2.042579587,0.629167682,0.066461375,33.57850196,2.456855491,77.27685593,15.17977802,42.93305705,30.3833428,22.92704121,3.756558939,74.48128342,25.51871658,69.72459893,50.02673797,34.09358289,17.27272727,19.69786096,4.756684492,2.938502674,1.114973262,1.917112299,1.818181818,25.51871658,17.68716578,4.56684492,13.87165775,7.831550802,74.48128342,25.51871658,69.72459893,50.02673797,34.09358289,17.27272727,19.69786096,4.756684492,2.938502674,
60090,1794,"Chicago, IL",1324.083333,96.2,3.8,0.9,2.6,30,2417,16.1,1.2,9.2,13.4,5.3,21.4,38553,37.5,101.1,6.2,5.6,5.5,4.8,5.5,8.1,10.8,6.6,6.7,6,6.5,6.6,6.8,4.5,3.4,2.8,2.2,1.6,68615,7.639144481,6.023800761,72.3,85.4,70.1,82.8,3.1,63.83059539,2.203019656,0.813471339,19.20678631,0.167758681,12.29386256,1.484506061,25.76203589,51.16956288,13.27512872,21.11484218,23.21468547,42.39534363,85.77570473,14.22429527,83.20421821,68.25795985,63.30156155,5.937943622,14.94625837,2.571486514,1.679172582,1.224903671,0.580004056,0.892313932,14.22429527,10.78077469,6.749138106,4.42506591,3.443520584,85.77570473,14.22429527,83.20421821,68.25795985,63.30156155,5.937943622,14.94625837,2.571486514,1.679172582,
78217,1797,"San Antonio, TX",1400.291667,89.6,10.4,1.7,8.2,41.4,434,2.9,1.7,9.1,19.3,14.1,10.7,34159,35.4,101.8,7.8,5.4,5.8,6.4,7.6,9,7.8,6.3,6.3,6.6,5.4,6.4,5,4.3,3.5,2.2,1.8,2.4,46152,15.33284919,11.27087872,65.4,77,62.6,73.6,4,75.73551153,11.4651094,0.214370195,3.078799527,0.151537552,5.377735068,3.976936724,44.10851567,39.06712005,12.27146814,31.17451524,35.47368421,21.08033241,76.63801337,23.36198663,73.40496657,57.10601719,53.86819484,6.227316141,16.29894938,3.2330468,1.743075454,0.778414518,0.964660936,1.489971347,23.36198663,15.8930277,8.901623687,8.085004776,7.46895893,76.63801337,23.36198663,73.40496657,57.10601719,53.86819484,6.227316141,16.29894938,3.2330468,1.743075454,
34983,1798,"Port St. Lucie, FL",1314.833333,90.9,9.1,2.2,5.6,95.6,93,0.6,0.3,0.8,0.4,0.1,0.6,42818,43.6,98.6,5.6,5.4,6.1,6.1,5.8,5.9,5.2,5.7,5.3,8.2,7.5,7.8,6.4,5.4,5,3.7,2.2,2.8,54579,8.644472311,12.62489381,57.8,74.6,54.7,71,4.9,77.74903343,15.7152604,0.33829884,2.712076416,0.136456675,1.174095975,2.174778258,19.89708892,60.79144872,10.17390914,35.76147036,35.24917989,18.81544061,74.31021478,25.68978522,71.08261543,57.43777046,53.07475485,5.883520584,13.64484497,3.227599349,2.505061733,1.548294891,1.266425821,0.722537616,25.68978522,22.15649688,12.76747787,11.91393068,3.53328834,74.31021478,25.68978522,71.08261543,57.43777046,53.07475485,5.883520584,13.64484497,3.227599349,2.505061733,
33016,1800,"Miami-Fort Lauderdale, FL",1550.041667,96.6,3.4,0.4,1.8,28,2041,12.8,1,4.3,11.9,14.1,27.2,51700,40.6,88.7,5.5,5.9,6.3,6.1,7,6.7,5.9,6,6.8,7.6,8.3,6.9,5.3,5,3.7,3.2,2,1.9,49526,12.29610639,5.976606313,64.6,80.3,62.3,77.7,3.4,92.03642935,2.691777239,0,0.623008513,0,4.201740619,0.447044276,95.84581728,2.511057212,14.48660795,34.04008554,24.76169766,26.71160886,80.04987531,19.95012469,77.44878311,59.81249408,55.1532561,5.489440955,17.63628902,2.601092206,1.616212633,0.804949651,0.877552953,0.984879573,19.95012469,14.35651378,7.850626598,6.894157013,5.593610909,80.04987531,19.95012469,77.44878311,59.81249408,55.1532561,5.489440955,17.63628902,2.601092206,1.616212633,
94608,1803,"San Francisco, CA",2151.083333,92.7,7.3,0.8,2.5,25,854,5.5,10.5,10.6,4.7,3.9,39.6,31013,35.5,97,4.8,2.7,2.9,2.3,6.1,14.3,15.3,11.1,7.3,6.8,5.7,5,4.6,4.3,2.7,1.6,0.8,1.4,87517,12.09932852,8.235145065,74.5,83.1,71.1,79.4,4.6,46.13160843,22.5562823,0.603476313,17.04188198,0.737180645,5.46742312,7.462147219,11.4371409,42.7058866,4.306110269,10.89381628,22.56346692,62.23660653,82.61764706,17.38235294,78.95378151,74.7605042,69.16386555,6.672268908,4.193277311,3.663865546,2.806722689,1.491596639,1.357142857,0.857142857,17.38235294,15.46218487,8.974789916,7.361344538,1.920168067,82.61764706,17.38235294,78.95378151,74.7605042,69.16386555,6.672268908,4.193277311,3.663865546,2.806722689,
40220,1805,"Louisville-Jefferson County, KY",1883.666667,94.8,5.2,0.7,4.8,63.5,249,1.6,0.4,6.6,11.1,9.6,6.7,34025,39.2,88.1,6.1,5.7,5,3.8,5.5,9.1,9.4,6.2,5.1,5,6.3,7,7.5,5.7,4.4,3,2.5,2.5,62672,7.96460177,10.53770681,66.9,82.3,64.4,79.3,3.6,78.76675794,15.18438178,0.085345471,3.936559866,0.046228797,0.711212261,1.269513886,4.125031116,75.22492088,4.398392895,16.74244026,35.4408966,43.41827025,82.65920826,17.34079174,79.74756168,77.04149933,72.98718684,5.431248805,2.706062345,2.911646586,2.906865557,2.304455919,0.822336967,0.004781029,17.34079174,16.15987761,9.62421113,7.898259705,1.180914133,82.65920826,17.34079174,79.74756168,77.04149933,72.98718684,5.431248805,2.706062345,2.911646586,2.906865557,
2139,1806,"Boston, MA",1926.791667,90.1,9.9,0.5,3.4,6.8,1118,6.9,11.8,23.6,15.8,9.2,25.8,38715,29.7,105.8,3.9,3.7,2.6,7.6,13.6,19.6,12.2,7.3,5.4,4,4.1,3.1,3.8,2.9,2.6,1.7,1.2,0.7,105061,9.419983065,4.44891335,73.9,82.4,71.1,79.9,3.8,65.05923385,11.90153633,0.308419566,17.46461822,0.250771049,1.582451791,3.432969187,8.678984233,59.52497622,3.417951828,6.320395079,10.17154739,80.0901057,80.95914502,19.04085498,78.07765152,76.92437771,72.58184524,5.215097403,1.15327381,2.881493506,2.857819264,1.653814935,1.484713203,0.023674242,19.04085498,18.29004329,14.73552489,4.552218615,0.750811688,80.95914502,19.04085498,78.07765152,76.92437771,72.58184524,5.215097403,1.15327381,2.881493506,2.857819264,
64133,1813,"Kansas City, MO",1927.041667,90.7,9.3,2,3.1,71.6,1229,7.5,0.9,3.1,6.3,6.1,3.5,34958,41.1,85.7,5.6,5.7,6.1,5.4,5.7,6.6,6.6,7,5.5,6.5,6.9,7.5,6.9,5.9,4,3.4,2.5,2.1,52291,12.69810591,12.93486664,65,80.3,61.2,75.7,5.8,61.49238045,32.23331582,0.14363286,0.63058329,0,3.0968646,2.403222981,6.677176388,58.11525661,7.731765963,33.29414908,37.93213999,21.04194496,80.30576394,19.69423606,75.70031336,62.99496724,60.53081379,3.461209762,12.70534612,4.605450574,2.824992878,1.799449245,1.186971798,1.780457696,19.69423606,15.51609534,8.959263128,7.848257525,4.178140727,80.30576394,19.69423606,75.70031336,62.99496724,60.53081379,3.461209762,12.70534612,4.605450574,2.824992878,
87144,1814,"Albuquerque, NM",1172.791667,93.5,6.5,3.4,4.3,94,120,0.8,0.3,0.5,1,0,1.2,43651,35.5,96.8,6,7.7,9.3,8.1,5.1,6.3,7,6.6,6.9,6.9,6.3,6.6,6.1,4.9,3.1,1.7,0.7,0.7,72542,9.121527915,11.60597535,65.2,76.8,59.7,71.2,7.8,82.10699789,3.344828639,2.218695639,1.596118046,0.408948027,7.123020112,3.201391644,40.15930662,51.2222663,6.488649213,23.23649648,38.91449943,31.36035488,76.390505,23.609495,70.72763944,67.25622527,61.91916841,8.176246994,3.471414165,5.662865565,4.495384377,2.226359476,2.58319758,1.167481188,23.609495,21.8834846,13.3038554,10.87192615,1.726010395,76.390505,23.609495,70.72763944,67.25622527,61.91916841,8.176246994,3.471414165,5.662865565,4.495384377,
30102,1817,"Atlanta, GA",1404.25,94.7,5.3,1.9,1.8,76.1,552,3.6,0.3,1.2,0.6,1.8,2.3,42278,35.8,99.5,7.3,5.7,7.7,6.4,7.2,7,7.6,8.4,6.3,8.1,6.1,6.2,5.5,4.6,3,1.6,0.9,0.5,67042,11.28279109,8.932842337,70.7,80.8,68.4,78.3,3.3,79.80147528,12.50037944,0.352123365,2.901982212,0.033391009,2.662174058,1.748474638,10.94010867,71.54782503,9.416309013,24.61373391,32.17596567,33.79399142,80.67967275,19.32032725,78.11424129,65.50179543,63.67674823,3.287306112,12.61244586,2.565431459,1.514085811,1.243845556,0.31466331,1.051345648,19.32032725,13.31581091,9.90263947,5.345574353,6.004516344,80.67967275,19.32032725,78.11424129,65.50179543,63.67674823,3.287306112,12.61244586,2.565431459,1.514085811,
32127,1822,"Daytona Beach, FL",1407.166667,79.7,20.3,2.6,6.4,58.7,865,5.4,1.8,3.2,1.8,2.1,12.5,30398,51,90.2,4.6,5.4,4.6,4.7,4.8,5.1,4.3,4.2,4.6,6.1,7.9,7.3,9.3,9.4,7.2,4,3.3,3.2,51178,16.04173059,13.08990488,52.2,72.5,49.8,69.1,4.6,93.46095601,2.508445618,0.256280822,1.362948006,0,1.15714674,1.254222809,6.849687415,88.40523434,5.899406688,28.64751888,39.02373247,26.42934196,72.0665978,27.9334022,68.71847846,57.40414413,54.21401227,4.994835025,11.31433433,3.348119341,2.011302181,1.543416175,1.014765753,1.33681716,27.9334022,23.02363736,14.17026189,11.53308622,4.909764842,72.0665978,27.9334022,68.71847846,57.40414413,54.21401227,4.994835025,11.31433433,3.348119341,2.011302181,
85302,1823,"Phoenix, AZ",1279.916667,90.3,9.7,1.3,10.1,57.1,805,5.1,0.4,5.7,6.9,9.6,12.5,40186,35.8,101.4,6.7,6.7,6.4,5.9,6.9,8.6,7.4,6.3,6,6.1,7.7,6.8,4.9,4.1,2.9,2.3,2.4,1.9,47358,18.16838996,13.90940423,62.4,74.9,58.9,70.7,5.7,79.47080292,6.427762396,1.934935817,2.903976844,0.188774226,7.028693682,2.045054115,30.2919708,56.95003775,15.72711284,30.36656484,36.29547348,17.61084884,75.11064617,24.88935383,70.99058502,60.59386819,50.16496339,11.90955178,10.39671683,4.120061157,3.20270379,0.84091092,2.36179287,0.917357367,24.88935383,21.4492637,6.574394464,15.9451195,3.440090126,75.11064617,24.88935383,70.99058502,60.59386819,50.16496339,11.90955178,10.39671683,4.120061157,3.20270379,
85210,1826,"Phoenix, AZ",1150.541667,92.2,7.8,1.8,6.7,40.5,668,4.2,2.4,9.4,9.3,16.1,13.5,41073,30.7,101.3,8.1,8.1,7.6,5.2,9.7,9.7,9.4,6.7,6,5.6,5.4,5.8,4.9,3,2.5,1.3,0.8,0.4,43572,20.22151044,8.142631112,73,81.2,68,75.8,6.8,75.59369323,6.407344926,4.772255385,1.969244744,0.298468726,8.172203478,2.786789515,41.91214638,43.32014015,21.24857599,26.24287993,33.02802461,19.48051948,81.13343442,18.86656558,75.61410159,59.05610311,49.32145565,11.53904473,16.55799848,5.519332828,3.316906748,0.777103867,2.604245641,2.20242608,18.86656558,13.3055345,5.678544352,8.828658074,5.561031084,81.13343442,18.86656558,75.61410159,59.05610311,49.32145565,11.53904473,16.55799848,5.519332828,3.316906748,
92395,1827,"Riverside, CA",1196.291667,92.1,7.9,1.8,4.7,70.6,556,3.8,1.2,4.2,5.3,3.5,4.4,43908,33.6,94.1,6.9,8,9.2,8.1,6.2,7.5,5.4,6,5.6,4.9,7.7,4.8,5.1,4.7,3.4,2.6,2.2,1.7,50404,21.03981545,12.64097744,52.2,66.4,44.1,57.7,15.3,71.98101653,12.06674832,1.267605634,3.867115738,0.376607471,7.274954072,3.165952235,44.22229026,37.75566442,22.20233199,25.50679762,35.01862693,17.27224346,66.16263441,33.83736559,57.21606183,50.70144489,38.22244624,14.49512769,6.514616935,8.946572581,7.199260753,2.528561828,4.788306452,1.747311828,33.83736559,29.50688844,11.16011425,19.80846774,4.330477151,66.16263441,33.83736559,57.21606183,50.70144489,38.22244624,14.49512769,6.514616935,8.946572581,7.199260753,
29466,1828,"Charleston, SC",1645.5,92.8,7.2,2.1,11.3,74.4,1915,12.9,0,1.4,3,2.5,4.2,39949,41.5,97.5,5.7,5.4,11.1,8.6,2.3,4.7,4.7,5.5,10.3,7.6,5.9,6.3,6.3,5.5,5.2,2.5,0.6,1.7,113117,4.103258333,4.770796378,63.7,82,62.2,80,1.7,91.16540112,6.275998679,0.201386596,1.168702542,0,0,1.18851106,2.446351931,88.87751733,1.761663088,10.78957642,21.15459692,66.29416358,81.7636389,18.2363611,80.40091159,75.93600298,74.72210595,2.041765499,4.464908609,1.362727315,1.279010279,1.195293242,0.083717036,0.083717036,18.2363611,17.01316218,15.31556672,2.902190596,1.223198921,81.7636389,18.2363611,80.40091159,75.93600298,74.72210595,2.041765499,4.464908609,1.362727315,1.279010279,
92069,1831,"San Diego, CA",2109.416667,95.4,4.6,0.8,3.2,53.9,991,6.3,0.9,2.3,3.6,6.8,17.2,50376,34.3,96.5,7,7.3,7.4,7.3,7.7,7.8,6.3,7.5,6.7,5.8,6.5,6.1,4.4,3.6,3.3,1.9,1.7,1.4,71488,10.8711739,7.699293643,68.3,80.4,64.9,76.9,4.4,74.42132032,2.244654349,0.929001453,10.31762508,0.83039236,7.637014739,3.619991696,44.4675109,39.8043388,19.70348004,21.37188867,32.27267449,26.6519568,79.58443595,20.41556405,76.44156947,64.88941161,57.61377373,9.50374073,11.55215786,3.142866477,2.60707635,1.591035316,1.140187527,0.535790127,20.41556405,16.47554641,9.676892417,8.105459179,3.940017642,79.58443595,20.41556405,76.44156947,64.88941161,57.61377373,9.50374073,11.55215786,3.142866477,2.60707635,
75075,1833,"Dallas-Fort Worth, TX",1886.583333,93.8,6.2,0,9.2,65.4,464,3,0.3,2.4,6.8,9.8,12.2,38283,41.2,97.1,5.1,3.9,5.5,6.5,8.1,5.3,6.6,7.2,6.7,6.8,6.3,6.2,6.9,6.2,4.2,3.6,2.4,2.4,80603,8.497526256,6.592309695,66.9,83.2,64.8,80.9,3.1,77.39990052,6.301293211,0.668366078,12.12695847,0.037304153,1.619621985,1.846555583,14.84083561,65.25428998,7.301905717,16.37412237,28.53059178,47.79338014,82.74144098,17.25855902,80.25464146,67.59495827,66.03645035,2.959461761,12.65968319,2.486799523,1.375404531,1.239141543,0.136262988,1.111394992,17.25855902,11.8037813,10.1814001,2.444217339,5.454777721,82.74144098,17.25855902,80.25464146,67.59495827,66.03645035,2.959461761,12.65968319,2.486799523,1.375404531,
98374,1834,"Seattle, WA",1691.083333,95.2,4.8,1.4,6.3,71.7,621,4.1,1.6,4.1,4.5,1.6,5.6,41613,37.3,94,6.2,6.9,7.3,7.9,5.8,5.8,6.8,7.4,6.6,5.8,6.1,7,6.2,4.8,3.5,1.9,1.9,1.9,83644,6.078570534,10.1907903,65.4,80.6,60.8,76,6.4,79.52751049,3.380212189,1.054774241,5.813594868,1.412533925,3.858253146,4.953121145,8.320996792,75.49654577,5.726094831,23.87033855,42.46505364,27.93851298,80.25323717,19.74676283,75.81953778,72.49221439,68.14046878,7.81019505,3.32732339,4.433699394,3.675626946,2.569250942,1.499754139,0.758072447,19.74676283,18.54613998,13.09211605,7.367644648,1.200622849,80.25323717,19.74676283,75.81953778,72.49221439,68.14046878,7.81019505,3.32732339,4.433699394,3.675626946,
